Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Commandantaaaa,ShieldSupport_Heal,75,143156,7,10,14,6,6,,4,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,SpiderMan,96,363640,7,7,18,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,LukeCage,100,481492,7,8,19,7,7,7,5,fortifier,purple,,11,,,,1,1,1,1,1
Commandantaaaa,Punisher,90,280904,7,10,16,7,7,7,5,fortifier,purple,1,10,,,,,,,,
Commandantaaaa,Elektra,75,130402,7,7,14,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Crossbones,75,113556,7,7,14,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,ShieldSupport_Stealth,60,54754,6,6,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,MercTank_Debuff,60,62230,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,RavagerDmg_AoE,40,16385,7,5,6,4,4,,2,striker,,5,,,,,5,5,5,5,5
Commandantaaaa,Nebula,87,200379,7,7,16,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,HandDmg_Bonus,42,19022,6,5,8,4,4,,2,striker,,5,,,,,5,5,5,5,5
Commandantaaaa,Bullseye,90,245029,7,8,17,7,7,7,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,UltSpiderMan,100,529149,7,8,18,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Commandantaaaa,Wolverine,96,396224,7,7,18,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Thing,85,248077,7,9,16,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,ShieldTank_Stun,65,62975,7,7,12,5,5,,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,ShieldDmg_AoE,60,47696,6,5,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
Commandantaaaa,MercDmg_General,40,18018,7,7,7,4,3,,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,HydraDmg_Buff,75,108318,7,7,14,6,6,,5,fortifier,blue,,8,,1,,3,3,3,3,3
Commandantaaaa,RavagerTank_Taunt,21,3146,5,5,4,2,2,,1,,,,,,,,,,,,
Commandantaaaa,HandSupport_Heal,48,30495,7,5,9,5,5,,3,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,AntMan,75,118054,7,7,14,6,6,6,5,fortifier,,,4,,,,4,4,4,4,4
Commandantaaaa,JessicaJones,101,630315,7,8,19,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Commandantaaaa,NightNurse,27,8758,7,7,5,3,2,2,1,healer,,,,5,,,5,5,5,5,5
Commandantaaaa,Juggernaut,80,134239,7,7,15,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,HandDmg_Unbuff,38,16476,6,6,7,4,4,,2,raider,,,,,5,,5,5,5,5,5
Commandantaaaa,Rhino,75,120763,7,7,14,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,HydraDmg_Single,75,87120,6,6,14,6,6,,4,fortifier,blue,,8,,,,3,4,3,3,3
Commandantaaaa,Mantis,75,118757,7,7,14,6,6,6,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,Hulk,100,526019,7,8,19,7,7,7,5,raider,purple,,,,10,,,,,,
Commandantaaaa,BaronMordo,60,79051,7,9,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,HydraSupport_Heal,75,107078,7,7,14,6,6,,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,MercSupport_Buffs,18,2504,5,5,4,2,2,,1,,,,,,,,,,,,
Commandantaaaa,ShieldDmg_Defense,75,102914,7,7,14,6,6,,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,RavagerSupport_Heal,18,3598,7,7,4,2,2,,1,,,,,,,,,,,,
Commandantaaaa,AmericaChavez,65,82258,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Gamora,100,538760,7,9,18,7,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
Commandantaaaa,Yondu,75,113406,7,7,14,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,WarMachine,85,287180,7,7,16,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,HandControl_HealBlock,38,6270,7,7,3,3,2,,,,,,,,,,,,,,
Commandantaaaa,Ronan,70,95657,7,8,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Daredevil,90,218109,7,7,16,7,7,7,5,striker,blue,8,,,,,3,3,3,3,3
Commandantaaaa,AimTank_Taunt,25,3995,5,5,4,3,2,,1,,,,,,,,,,,,
Commandantaaaa,IronFist,100,515991,7,9,19,7,7,7,5,healer,purple,,1,11,,,1,1,1,1,1
Commandantaaaa,Hawkeye,42,26387,7,7,8,4,4,4,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Storm,90,358181,7,8,17,6,7,6,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,WinterSoldier,80,162934,7,7,15,6,6,6,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,AimDmg_Offense,25,6067,7,7,5,3,2,,1,,,,,,,,,,,,
Commandantaaaa,Shocker,60,79020,7,8,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Rescue,100,603557,7,9,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Cable,60,98325,7,9,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Groot,75,167967,7,7,14,6,6,6,5,healer,blue,,,9,,,4,4,4,4,4
Commandantaaaa,KreeTank_Counter,35,14557,7,7,6,4,3,,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Deadpool,80,173957,7,9,15,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,MsMarvel,88,195974,7,7,16,7,6,7,5,healer,blue,,,8,,,3,3,3,3,3
Commandantaaaa,KreeDmg_Speed,48,35893,7,7,9,5,5,,3,striker,,5,1,,,,5,5,5,5,5
Commandantaaaa,UltGreenGoblin,103,642075,7,9,18,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,MercDmg_Single,15,1399,5,5,3,2,1,,,,,,,,,,,,,,
Commandantaaaa,Drax,75,135575,7,9,14,6,6,6,5,healer,blue,,,9,,,4,4,4,4,4
Commandantaaaa,IronMan,100,585705,7,9,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Commandantaaaa,Quake,80,144684,7,8,15,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,ScientistSupreme,25,9959,7,7,5,3,2,2,1,healer,,,,5,,,5,5,5,5,5
Commandantaaaa,HydraTank_Taunt,75,90925,6,6,14,6,6,,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Vulture,75,124861,7,7,14,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,HandTank_Stealth,40,20228,7,7,7,4,4,,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Wasp,103,932054,7,9,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Loki,99,509698,7,9,18,7,7,7,5,healer,purple,,,10,,,,,,,
Commandantaaaa,AimSupport_Heal,25,4532,5,5,5,3,2,,1,,,,,,,,,,,,
Commandantaaaa,ScarletWitch,95,450655,7,7,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,KreeControl_Assist,48,32414,7,6,9,5,5,,3,skirmisher,,,2,,,5,5,5,5,5,5
Commandantaaaa,Mystique,42,29146,7,8,8,4,4,4,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,MBaku,75,117514,7,7,14,6,6,6,4,healer,blue,,,8,,,3,3,3,3,3
Commandantaaaa,Venom,80,150246,7,7,15,6,6,6,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Carnage,76,140106,7,8,14,6,6,6,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Minerva,68,80571,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Kingpin,103,607582,7,7,19,7,6,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,Killmonger,80,153655,7,7,15,6,6,6,4,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Mysterio,103,658990,7,8,18,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,CaptainAmerica,100,571093,7,8,19,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,HydraDmg_AoE,6,943,7,7,2,1,1,,,,,,,,,,,,,,
Commandantaaaa,ElsaBloodstone,25,6433,7,7,4,3,2,2,1,,,,,,,,,,1,,
Commandantaaaa,Nobu,103,602523,7,8,18,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Commandantaaaa,KreeDmg_Offense,48,35568,7,7,9,5,5,,3,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Sabretooth,96,333198,7,7,17,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Commandantaaaa,Psylocke,91,283806,7,8,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Vision,65,96385,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Coulson,75,183400,7,9,14,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Commandantaaaa,Falcon,85,292331,7,8,16,6,6,7,5,healer,purple,,,10,,,,,,,
Commandantaaaa,Okoye,75,121156,7,7,14,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Pyro,55,50526,7,7,10,6,5,5,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,RocketRaccoon,90,264117,7,7,16,6,6,6,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Korath,36,18722,7,7,7,4,3,3,2,striker,,5,,,,,5,5,5,5,5
Commandantaaaa,KreeSupport_HoT,48,36042,7,7,9,5,5,,3,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,AimDmg_Speed,6,779,6,6,2,1,1,,,,,,,,,,,,,,
Commandantaaaa,BlackWidow,38,21322,7,7,7,4,4,3,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Stryfe,85,190104,7,7,16,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Thor,90,241260,7,7,17,6,6,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,HumanTorch,11,1155,7,7,2,1,1,,,,,,,,,,,,,,
Commandantaaaa,DoctorStrange,70,105583,7,7,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Commandantaaaa,Heimdall,64,93254,7,10,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Graviton,40,22787,7,7,7,4,4,4,2,striker,,5,,,,,5,5,5,5,5
Commandantaaaa,Thanos,90,261983,7,7,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,BlackPanther,75,126330,7,7,14,6,6,6,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,GhostRider,50,43654,7,7,9,5,5,5,3,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,MrFantastic,100,595734,7,10,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Commandantaaaa,Namor,100,656769,7,10,19,7,7,7,5,raider,purple,,,,10,,,,,,
Commandantaaaa,CaptainMarvel,86,234614,7,7,16,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Cyclops,75,131132,7,8,14,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Toad,30,15237,7,9,6,3,3,3,1,skirmisher,,,,,,5,5,5,5,5,5
Commandantaaaa,Hela,95,438200,7,9,18,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,SymbioteSpiderMan,80,145189,7,7,15,6,6,6,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Sif,70,93156,7,7,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Commandantaaaa,Blob,30,13039,7,7,6,3,3,3,1,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,AimControl_Infect,18,2942,7,5,4,2,2,,1,,,,,,,,,,,,
Commandantaaaa,Crystal,18,3977,7,8,4,2,2,1,1,,,,,,,,,,,,
Commandantaaaa,Colossus,60,73572,7,7,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,ProximaMidnight,85,215705,7,7,16,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,MrSinister,90,218005,7,7,16,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,CorvusGlaive,85,227692,7,8,16,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Shuri,80,161460,7,7,15,6,6,6,5,healer,blue,,,9,,,4,4,4,4,4
Commandantaaaa,YoYo,1,672,7,7,1,1,1,,,,,,,,,,,,,,
Commandantaaaa,Taskmaster,83,271545,7,9,15,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Karnak,49,39146,7,7,9,5,5,4,3,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,CullObsidian,86,223108,7,7,16,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Domino,60,66348,7,7,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Ironheart,101,746688,7,9,18,6,6,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Ultron,99,399352,7,6,18,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,StarLord,81,156961,7,8,15,6,7,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Negasonic,42,28910,7,7,8,4,4,4,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,RedSkull,70,86616,7,7,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,X23,65,83446,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,SquirrelGirl,75,138536,7,7,14,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Beast,80,212859,7,8,14,6,6,6,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,BlackBolt,100,507726,7,7,18,7,7,7,5,healer,purple,,,11,,,1,1,2,1,1
Commandantaaaa,Swarm,52,49526,7,8,9,5,5,5,3,striker,,4,,,,,5,4,4,5,4
Commandantaaaa,EmmaFrost,95,342778,7,7,18,7,7,7,5,fortifier,purple,5,10,5,5,5,,,,,
Commandantaaaa,Electro,58,62961,7,7,10,6,6,5,4,raider,,,,,5,,5,5,5,5,5
Commandantaaaa,Scream,75,115754,7,7,14,6,6,6,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,InvisibleWoman,80,198280,7,7,15,4,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Stature,65,95420,7,10,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Magneto,96,373715,7,7,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Yellowjacket,70,95386,7,7,13,6,6,6,5,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Ultimus,85,231449,7,6,16,7,6,6,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Zemo,90,220631,7,7,16,6,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,EbonyMaw,100,519027,7,8,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Shatterstar,75,124339,7,7,14,6,6,6,4,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,Ghost,85,203378,7,7,16,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,Yelena,40,22849,7,7,7,4,4,4,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,RedGuardian,38,20240,7,7,7,4,4,3,2,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,KittyPryde,80,145044,7,7,15,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,AntiVenom,80,157890,7,7,15,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,NickFury,100,481753,7,8,18,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,Iceman,8,1143,7,7,2,1,1,,,skirmisher,,,,,,2,2,2,2,2,2
Commandantaaaa,WhiteTiger,24,6337,7,7,5,2,2,2,1,,,,,,,,,,,,
Commandantaaaa,Longshot,75,130669,7,7,14,6,6,6,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Bishop,33,14336,7,7,6,3,3,3,1,striker,,5,,,,,5,5,5,5,5
Commandantaaaa,SheHulk,96,344445,7,7,18,6,6,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,MultipleMan,100,446678,7,7,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Phoenix,100,693911,7,7,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,SilverSurfer,98,626999,7,8,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Sybil,100,569366,7,9,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,MoonKnight,95,519745,7,8,18,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Commandantaaaa,Polaris,75,172397,7,7,14,6,6,6,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,PhylaVell,91,293000,7,9,17,7,7,7,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,Moondragon,103,1007021,7,8,19,7,7,8,6,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,MistyKnight,100,540746,7,8,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,ColleenWing,100,620444,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,SharonCarter,100,495826,7,8,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,SamWilson,103,1022750,7,9,19,7,7,7,5,fortifier,blue,1,10,,,,5,5,5,5,5
Commandantaaaa,DoctorOctopus,100,546073,7,8,18,7,7,7,5,fortifier,purple,,11,,,,1,1,1,1,1
Commandantaaaa,Deathpool,101,723742,7,10,19,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,ShangChi,100,603504,7,9,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,Dagger,80,177027,7,8,15,6,6,7,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,MariaHill,100,471725,7,7,18,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,SilverSamurai,90,257206,7,7,17,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,LadyDeathstrike,103,1011014,7,9,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Sersi,100,525287,7,8,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Ikaris,103,681622,7,9,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Jubilee,75,117111,7,8,14,5,5,5,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,Magik,62,77259,7,8,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,ScarletSpider,70,106323,7,8,13,6,6,6,5,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Doom,101,760895,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,SpiderPunk,70,95361,7,7,13,6,6,6,5,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Cloak,80,174618,7,7,15,7,7,7,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,OmegaRed,100,535616,7,8,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,KateBishop,70,112454,7,9,13,7,6,6,5,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,DoctorVoodoo,51,51241,7,9,9,5,5,5,3,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,GhostSpider,103,844159,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,AdamWarlock,85,213519,7,7,16,7,7,7,5,healer,blue,,,8,,,3,3,3,3,3
Commandantaaaa,StrangeSupreme,96,354629,7,7,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,TChalla,1,736,7,8,1,1,1,,,,,,,,,,,,,,
Commandantaaaa,MorganLeFay,100,488377,7,6,18,7,8,7,6,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,MadelynePryor,85,187045,7,8,16,6,6,6,4,healer,blue,,,8,,,3,3,3,3,3
Commandantaaaa,NicoMinoru,6,855,7,7,1,1,1,,,,,,,,,,,,,,
Commandantaaaa,Fantomex,92,301379,7,9,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,SpiderWoman,1,675,7,7,1,1,1,,,,,,,,,,,,,,
Commandantaaaa,Gambit,103,717951,7,9,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Sunfire,96,378002,7,7,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,JaneThor,70,102918,7,8,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Rogue,96,365409,7,5,18,8,7,7,6,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Wong,103,632548,7,8,19,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Commandantaaaa,Valkyrie,75,123317,7,7,14,6,6,6,4,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,Echo,65,78395,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,VivVision,60,71405,7,7,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Morbius,65,102056,7,9,12,6,6,6,5,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Dazzler,92,283299,7,8,17,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Abomination,97,413487,7,7,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,AmadeusCho,96,389179,7,7,18,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,RedHulk,97,398852,7,6,18,7,8,7,6,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,SpiderWeaver,100,574982,7,8,19,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,SpiderManNoir,100,600186,7,8,19,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Commandantaaaa,SpiderMan2099,1,736,7,8,1,1,1,,,,,,,,,,,,,,
Commandantaaaa,ZombieIronMan,100,446680,7,4,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,AgathaHarkness,103,885264,7,8,19,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Nakia,65,84217,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,Deathlok,65,71964,7,5,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,BlackPantherBC,65,83258,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Commandantaaaa,MrNegative,103,742981,7,8,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Commandantaaaa,Hulkbuster,76,136000,7,7,14,6,6,6,5,fortifier,blue,,9,,,,4,4,4,4,4
Commandantaaaa,Nemesis,93,312246,7,8,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,Archangel,96,354400,7,5,18,7,7,8,6,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Dormammu,100,660026,7,9,19,7,7,7,5,fortifier,purple,,10,,,,,,,,
Commandantaaaa,DarkBeast,97,400908,7,7,18,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Commandantaaaa,CaptainCarter,102,635231,7,9,18,7,7,7,5,healer,purple,5,5,10,5,5,,,,,
Commandantaaaa,USAgent,80,185973,7,7,15,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,AbsorbingMan,80,198381,7,8,15,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Titania,85,243278,7,8,16,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,AgentVenom,87,236241,7,8,16,7,6,6,5,raider,blue,,,,10,,5,5,5,5,5
Commandantaaaa,CaptainAmericaWW2,80,142516,7,7,15,6,6,6,4,fortifier,blue,,8,,,,3,3,3,3,3
Commandantaaaa,UnionJack,80,169110,7,7,15,7,7,7,5,healer,blue,,,9,,,4,4,4,4,4
Commandantaaaa,BuckyBarnes,80,134891,7,7,15,6,6,6,4,fortifier,blue,,5,,,,,,,,
Commandantaaaa,IronFistOrson,85,216032,7,7,16,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Quicksilver,90,231958,7,4,17,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,Moonstone,80,178057,7,7,15,7,7,7,5,healer,blue,,,9,,,4,4,4,4,4
Commandantaaaa,Firestar,70,94992,7,7,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Commandantaaaa,Gwenpool,1,674,7,7,1,1,1,,,,,,,,,,,,,,
Commandantaaaa,Apocalypse,103,968215,7,10,19,8,8,8,6,healer,purple,,,13,,,3,3,3,3,3
Commandantaaaa,Nova,97,414782,7,5,18,8,8,7,6,striker,purple,10,,,,,,,,,
Commandantaaaa,Cosmo,75,147523,7,7,14,7,7,7,5,healer,blue,,,9,,,4,4,4,4,4
Commandantaaaa,StarLord_Annihilation,78,152548,7,8,14,6,6,6,5,raider,blue,,,,9,,4,4,4,4,4
Commandantaaaa,Korg,75,126430,7,7,14,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,4,4
Commandantaaaa,Thor_InfinityWar,95,372091,7,7,18,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Commandantaaaa,Vahl,95,483114,7,9,18,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Commandantaaaa,KangTheConqueror,100,548997,7,8,18,7,7,7,5,healer,purple,,,10,,,,,,,
Commandantaaaa,LokiTeen,90,295314,7,8,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Commandantaaaa,BetaRayBill,38,21998,7,7,7,4,4,3,2,raider,,,,,5,,5,5,5,5,5
